-0.618804608073334,-0.0356295937401568
-0.615545566529325,-0.0354481224108462
-0.612284641734617,-0.0352667471001334
-0.609019950438511,-0.0350855638266163
-0.605749609390307,-0.0349046686088927
-0.602471735339307,-0.0347241574655604
-0.59918444503481,-0.0345441264152173
-0.595885855226119,-0.0343646714764611
-0.592574082662533,-0.0341858886678898
-0.589247244093355,-0.034007874008101
-0.585903456267883,-0.0338307235156928
-0.58254083593542,-0.0336545332092628
-0.579157499845266,-0.033479399107409
-0.575751564746722,-0.0333054172287291
-0.572321147389089,-0.033132683591821
-0.568864364521668,-0.0329612942152825
-0.565379332893759,-0.0327913451177114
-0.561864169254663,-0.0326229323177056
-0.558316990353682,-0.032456151833863
-0.554735912940115,-0.0322910996847812
-0.551119053763264,-0.0321278718890582
-0.54746452957243,-0.0319665644652918
-0.543770457116914,-0.0318072734320798
-0.540034953146015,-0.0316500948080201
-0.536256134409036,-0.0314951246117104
-0.532432117655277,-0.0313424588617486
-0.528561019634038,-0.0311921935767326
-0.524640957094621,-0.0310444247752601
-0.520670046786327,-0.0308992484759291
-0.516646405458456,-0.0307567606973372
-0.512568149860309,-0.0306170574580824
-0.508433396741187,-0.0304802347767625
-0.504240262850391,-0.0303463886719753
-0.499986864937221,-0.0302156151623186
-0.495671319750979,-0.0300880102663903
-0.491291744040965,-0.0299636700027883
-0.486846254556481,-0.0298426903901102
-0.482332968046826,-0.029725167446954
-0.477750001261302,-0.0296111971919175
-0.473095470949209,-0.0295008756435985
-0.468367493859849,-0.0293942988205948
-0.463564186742523,-0.0292915627415043
-0.45868366634653,-0.0291927634249249
-0.453724049421173,-0.0290979968894542
-0.448683452715751,-0.0290073591536903
-0.443559992979565,-0.0289209462362308
-0.438351786961918,-0.0288388541556736
-0.433056951412108,-0.0287611789306166
-0.427673603079438,-0.0286880165796576
-0.422199858713207,-0.0286194631213944
-0.416633835062717,-0.0285556145744248
-0.41097425706643,-0.0284965344613146
-0.405222282419454,-0.028442156320501
-0.399379677006056,-0.0283923811943892
-0.393448206710507,-0.0283471101253842
-0.387429637417073,-0.0283062441558912
-0.381325735010025,-0.0282696843283154
-0.375138265373631,-0.0282373316850619
-0.36886899439216,-0.0282090872685358
-0.36251968794988,-0.0281848521211423
-0.35609211193106,-0.0281645272852864
-0.349588032219968,-0.0281480138033734
-0.343009214700875,-0.0281352127178084
-0.336357425258048,-0.0281260250709965
-0.329634429775755,-0.0281203519053429
-0.322841994138267,-0.0281180942632526
-0.31598188422985,-0.0281191531871309
-0.309055865934775,-0.0281234297193828
-0.30206570513731,-0.0281308249024135
-0.295013167721724,-0.0281412397786282
-0.287900019572285,-0.0281545753904319
-0.280728026573262,-0.0281707327802298
-0.273498954608923,-0.0281896129904271
-0.266214569563538,-0.0282111170634288
-0.258876637321376,-0.0282351460416402
-0.251486923766704,-0.0282616009674663
-0.244047194783792,-0.0282903828833123
-0.236559216256909,-0.0283213928315834
-0.229024754070322,-0.0283545318546846
-0.221445574108302,-0.0283897009950211
-0.213823442255116,-0.028426801294998
-0.206160124395033,-0.0284657337970206
-0.198457386412322,-0.0285063995434938
-0.190716994191252,-0.0285486995768229
-0.182940713616092,-0.0285925349394129
-0.175130310571109,-0.0286378066736691
-0.167287550940574,-0.0286844158219966
-0.159414200608754,-0.0287322634268004
-0.151512025459919,-0.0287812505304858
-0.143582791378337,-0.0288312781754579
-0.135628264248276,-0.0288822474041217
-0.127650209954006,-0.0289340592588825
-0.119650394379795,-0.0289866147821454
-0.111630583409912,-0.0290398150163155
-0.103592542928626,-0.029093561003798
-0.0955380388202057,-0.0291477537869979
-0.0874688369689192,-0.0292022944083205
-0.0793867032590355,-0.0292570839101709
-0.0712934035748234,-0.0293120233349541
-0.0631907038005517,-0.0293670137250754
-0.0550803698204889,-0.0294219561229398
-0.046963823022465,-0.0294767578970855
-0.0388411068085542,-0.0295313517205818
-0.0307119200843916,-0.0295856765926312
-0.0225759617556125,-0.0296396715124359
-0.0144329307278521,-0.0296932754791984
-0.0062825259067458,-0.0297464274921211
0.00187555380207126,-0.0297990665504063
0.0100416094929638,-0.0298511316532563
0.0182159422602966,-0.0299025617998735
0.0263988531984344,-0.0299532959894603
0.0345906434017419,-0.0300032732212191
0.0427916139645839,-0.0300524324943522
0.0510020659813251,-0.0301007128080619
0.0592223005463303,-0.0301480531615507
0.0674526187539643,-0.0301943925540209
0.0756933216985917,-0.0302396699846749
0.0839447104745773,-0.030283824452715
0.092207086176286,-0.0303267949573436
0.100480749898082,-0.030368520497763
0.108766002734331,-0.0304089400731757
0.117063145779397,-0.0304479926827839
0.125372480127645,-0.0304856173257901
0.13369430687344,-0.0305217530013966
0.142028927111147,-0.0305563387088058
0.150376641935129,-0.03058931344722
0.158737752439753,-0.0306206162158416
0.167112559719382,-0.030650186013873
0.175501364868381,-0.0306779618405166
0.183904468981116,-0.0307038826949746
0.192322173151951,-0.0307278875764494
0.200754778475251,-0.0307499154841435
0.20920258604538,-0.0307699054172592
0.217665896956703,-0.0307877963749988
0.226145012303586,-0.0308035273565648
0.234640233180392,-0.0308170373611594
0.243151860681486,-0.030828265387985
0.251680195901234,-0.0308371504362441
0.260225539934,-0.0308436315051389
0.268788193874148,-0.0308476475938718
0.277368458816044,-0.0308491377016453
0.285966635854052,-0.0308480408276616
0.294583026082537,-0.0308442959711231
0.303217930595864,-0.0308378421312322
0.311871650488397,-0.0308286183071912
0.320544486854502,-0.0308165634982026
0.329236740788543,-0.0308016167034686
0.337948713384884,-0.0307837169221917
0.34668070573789,-0.0307628031535741
0.355433018941927,-0.0307388143968184
0.364205954091359,-0.0307116896511267
0.372999835272426,-0.030681387462656
0.381815078538866,-0.0306479445653808
0.390652122936292,-0.03061141724023
0.39951140751032,-0.0305718617681327
